Fecha;Medida;Territorio;Valor;
05/08/2020;Total confirmados ;Andalucía;20877;
05/08/2020;Total confirmados ;Almería;1820;
05/08/2020;Total confirmados ;Cádiz;1782;
05/08/2020;Total confirmados ;Córdoba;2045;
05/08/2020;Total confirmados ;Granada;3806;
05/08/2020;Total confirmados ;Huelva;594;
05/08/2020;Total confirmados ;Jaén;2046;
05/08/2020;Total confirmados ;Málaga;5295;
05/08/2020;Total confirmados ;Sevilla;3489;
05/08/2020;Hospitalizados;Andalucía;6521;
05/08/2020;Hospitalizados;Almería;323;
05/08/2020;Hospitalizados;Cádiz;612;
05/08/2020;Hospitalizados;Córdoba;573;
05/08/2020;Hospitalizados;Granada;1244;
05/08/2020;Hospitalizados;Huelva;225;
05/08/2020;Hospitalizados;Jaén;787;
05/08/2020;Hospitalizados;Málaga;1539;
05/08/2020;Hospitalizados;Sevilla;1218;
05/08/2020;Total UCI;Andalucía;795;
05/08/2020;Total UCI;Almería;52;
05/08/2020;Total UCI;Cádiz;84;
05/08/2020;Total UCI;Córdoba;78;
05/08/2020;Total UCI;Granada;140;
05/08/2020;Total UCI;Huelva;31;
05/08/2020;Total UCI;Jaén;92;
05/08/2020;Total UCI;Málaga;165;
05/08/2020;Total UCI;Sevilla;153;
05/08/2020;Fallecidos;Andalucía;1451;
05/08/2020;Fallecidos;Almería;53;
05/08/2020;Fallecidos;Cádiz;173;
05/08/2020;Fallecidos;Córdoba;117;
05/08/2020;Fallecidos;Granada;288;
05/08/2020;Fallecidos;Huelva;49;
05/08/2020;Fallecidos;Jaén;192;
05/08/2020;Fallecidos;Málaga;289;
05/08/2020;Fallecidos;Sevilla;290;
05/08/2020;Curados;Andalucía;16467;
05/08/2020;Curados;Almería;1149;
05/08/2020;Curados;Cádiz;1461;
05/08/2020;Curados;Córdoba;1650;
05/08/2020;Curados;Granada;2983;
05/08/2020;Curados;Huelva;492;
05/08/2020;Curados;Jaén;1802;
05/08/2020;Curados;Málaga;4043;
05/08/2020;Curados;Sevilla;2887;
04/08/2020;Confirmados PDIA;Andalucía;15820;
04/08/2020;Confirmados PDIA;Almería;1473;
04/08/2020;Confirmados PDIA;Cádiz;1446;
04/08/2020;Confirmados PDIA;Córdoba;1635;
04/08/2020;Confirmados PDIA;Granada;2990;
04/08/2020;Confirmados PDIA;Huelva;465;
04/08/2020;Confirmados PDIA;Jaén;1547;
04/08/2020;Confirmados PDIA;Málaga;3480;
04/08/2020;Confirmados PDIA;Sevilla;2784;
04/08/2020;Aumento;Andalucía;198;
04/08/2020;Aumento;Almería;91;
04/08/2020;Aumento;Cádiz;14;
04/08/2020;Aumento;Córdoba;25;
04/08/2020;Aumento;Granada;8;
04/08/2020;Aumento;Huelva;0;
04/08/2020;Aumento;Jaén;2;
04/08/2020;Aumento;Málaga;42;
04/08/2020;Aumento;Sevilla;16;
04/08/2020;Confirmados PDIA 14 días;Andalucía;1680;
04/08/2020;Confirmados PDIA 14 días;Almería;562;
04/08/2020;Confirmados PDIA 14 días;Cádiz;98;
04/08/2020;Confirmados PDIA 14 días;Córdoba;174;
04/08/2020;Confirmados PDIA 14 días;Granada;157;
04/08/2020;Confirmados PDIA 14 días;Huelva;41;
04/08/2020;Confirmados PDIA 14 días;Jaén;38;
04/08/2020;Confirmados PDIA 14 días;Málaga;369;
04/08/2020;Confirmados PDIA 14 días;Sevilla;241;
04/08/2020;Confirmados PDIA 7 días;Andalucía;1065;
04/08/2020;Confirmados PDIA 7 días;Almería;350;
04/08/2020;Confirmados PDIA 7 días;Cádiz;76;
04/08/2020;Confirmados PDIA 7 días;Córdoba;133;
04/08/2020;Confirmados PDIA 7 días;Granada;78;
04/08/2020;Confirmados PDIA 7 días;Huelva;29;
04/08/2020;Confirmados PDIA 7 días;Jaén;25;
04/08/2020;Confirmados PDIA 7 días;Málaga;243;
04/08/2020;Confirmados PDIA 7 días;Sevilla;131;
04/08/2020;Total confirmados ;Andalucía;20697;
04/08/2020;Total confirmados ;Almería;1746;
04/08/2020;Total confirmados ;Cádiz;1769;
04/08/2020;Total confirmados ;Córdoba;2037;
04/08/2020;Total confirmados ;Granada;3795;
04/08/2020;Total confirmados ;Huelva;591;
04/08/2020;Total confirmados ;Jaén;2044;
04/08/2020;Total confirmados ;Málaga;5258;
04/08/2020;Total confirmados ;Sevilla;3457;
04/08/2020;Hospitalizados;Andalucía;6503;
04/08/2020;Hospitalizados;Almería;312;
04/08/2020;Hospitalizados;Cádiz;611;
04/08/2020;Hospitalizados;Córdoba;572;
04/08/2020;Hospitalizados;Granada;1243;
04/08/2020;Hospitalizados;Huelva;225;
04/08/2020;Hospitalizados;Jaén;785;
04/08/2020;Hospitalizados;Málaga;1537;
04/08/2020;Hospitalizados;Sevilla;1218;
04/08/2020;Total UCI;Andalucía;792;
04/08/2020;Total UCI;Almería;50;
04/08/2020;Total UCI;Cádiz;84;
04/08/2020;Total UCI;Córdoba;78;
04/08/2020;Total UCI;Granada;140;
04/08/2020;Total UCI;Huelva;31;
04/08/2020;Total UCI;Jaén;91;
04/08/2020;Total UCI;Málaga;165;
04/08/2020;Total UCI;Sevilla;153;
04/08/2020;Fallecidos;Andalucía;1451;
04/08/2020;Fallecidos;Almería;53;
04/08/2020;Fallecidos;Cádiz;173;
04/08/2020;Fallecidos;Córdoba;117;
04/08/2020;Fallecidos;Granada;288;
04/08/2020;Fallecidos;Huelva;49;
04/08/2020;Fallecidos;Jaén;192;
04/08/2020;Fallecidos;Málaga;289;
04/08/2020;Fallecidos;Sevilla;290;
04/08/2020;Curados;Andalucía;16370;
04/08/2020;Curados;Almería;1061;
04/08/2020;Curados;Cádiz;1458;
04/08/2020;Curados;Córdoba;1649;
04/08/2020;Curados;Granada;2982;
04/08/2020;Curados;Huelva;492;
04/08/2020;Curados;Jaén;1801;
04/08/2020;Curados;Málaga;4040;
04/08/2020;Curados;Sevilla;2887;
03/08/2020;Confirmados PDIA;Andalucía;15622;
03/08/2020;Confirmados PDIA;Almería;1382;
03/08/2020;Confirmados PDIA;Cádiz;1432;
03/08/2020;Confirmados PDIA;Córdoba;1610;
03/08/2020;Confirmados PDIA;Granada;2982;
03/08/2020;Confirmados PDIA;Huelva;465;
03/08/2020;Confirmados PDIA;Jaén;1545;
03/08/2020;Confirmados PDIA;Málaga;3438;
03/08/2020;Confirmados PDIA;Sevilla;2768;
03/08/2020;Aumento;Andalucía;153;
03/08/2020;Aumento;Almería;68;
03/08/2020;Aumento;Cádiz;19;
03/08/2020;Aumento;Córdoba;5;
03/08/2020;Aumento;Granada;11;
03/08/2020;Aumento;Huelva;1;
03/08/2020;Aumento;Jaén;3;
03/08/2020;Aumento;Málaga;29;
03/08/2020;Aumento;Sevilla;17;
03/08/2020;Confirmados PDIA 14 días;Andalucía;1582;
03/08/2020;Confirmados PDIA 14 días;Almería;526;
03/08/2020;Confirmados PDIA 14 días;Cádiz;89;
03/08/2020;Confirmados PDIA 14 días;Córdoba;156;
03/08/2020;Confirmados PDIA 14 días;Granada;161;
03/08/2020;Confirmados PDIA 14 días;Huelva;41;
03/08/2020;Confirmados PDIA 14 días;Jaén;36;
03/08/2020;Confirmados PDIA 14 días;Málaga;340;
03/08/2020;Confirmados PDIA 14 días;Sevilla;233;
03/08/2020;Confirmados PDIA 7 días;Andalucía;960;
03/08/2020;Confirmados PDIA 7 días;Almería;294;
03/08/2020;Confirmados PDIA 7 días;Cádiz;66;
03/08/2020;Confirmados PDIA 7 días;Córdoba;115;
03/08/2020;Confirmados PDIA 7 días;Granada;75;
03/08/2020;Confirmados PDIA 7 días;Huelva;29;
03/08/2020;Confirmados PDIA 7 días;Jaén;24;
03/08/2020;Confirmados PDIA 7 días;Málaga;225;
03/08/2020;Confirmados PDIA 7 días;Sevilla;132;
03/08/2020;Total confirmados ;Andalucía;20499;
03/08/2020;Total confirmados ;Almería;1655;
03/08/2020;Total confirmados ;Cádiz;1755;
03/08/2020;Total confirmados ;Córdoba;2012;
03/08/2020;Total confirmados ;Granada;3787;
03/08/2020;Total confirmados ;Huelva;591;
03/08/2020;Total confirmados ;Jaén;2042;
03/08/2020;Total confirmados ;Málaga;5216;
03/08/2020;Total confirmados ;Sevilla;3441;
03/08/2020;Hospitalizados;Andalucía;6491;
03/08/2020;Hospitalizados;Almería;305;
03/08/2020;Hospitalizados;Cádiz;609;
03/08/2020;Hospitalizados;Córdoba;572;
03/08/2020;Hospitalizados;Granada;1242;
03/08/2020;Hospitalizados;Huelva;225;
03/08/2020;Hospitalizados;Jaén;785;
03/08/2020;Hospitalizados;Málaga;1536;
03/08/2020;Hospitalizados;Sevilla;1217;
03/08/2020;Total UCI;Andalucía;792;
03/08/2020;Total UCI;Almería;50;
03/08/2020;Total UCI;Cádiz;84;
03/08/2020;Total UCI;Córdoba;78;
03/08/2020;Total UCI;Granada;140;
03/08/2020;Total UCI;Huelva;31;
03/08/2020;Total UCI;Jaén;91;
03/08/2020;Total UCI;Málaga;165;
03/08/2020;Total UCI;Sevilla;153;
03/08/2020;Fallecidos;Andalucía;1450;
03/08/2020;Fallecidos;Almería;53;
03/08/2020;Fallecidos;Cádiz;173;
03/08/2020;Fallecidos;Córdoba;117;
03/08/2020;Fallecidos;Granada;288;
03/08/2020;Fallecidos;Huelva;49;
03/08/2020;Fallecidos;Jaén;191;
03/08/2020;Fallecidos;Málaga;289;
03/08/2020;Fallecidos;Sevilla;290;
03/08/2020;Curados;Andalucía;16296;
03/08/2020;Curados;Almería;994;
03/08/2020;Curados;Cádiz;1456;
03/08/2020;Curados;Córdoba;1646;
03/08/2020;Curados;Granada;2982;
03/08/2020;Curados;Huelva;492;
03/08/2020;Curados;Jaén;1801;
03/08/2020;Curados;Málaga;4038;
03/08/2020;Curados;Sevilla;2887;
02/08/2020;Confirmados PDIA;Andalucía;15469;
02/08/2020;Confirmados PDIA;Almería;1314;
02/08/2020;Confirmados PDIA;Cádiz;1413;
02/08/2020;Confirmados PDIA;Córdoba;1605;
02/08/2020;Confirmados PDIA;Granada;2971;
02/08/2020;Confirmados PDIA;Huelva;464;
02/08/2020;Confirmados PDIA;Jaén;1542;
02/08/2020;Confirmados PDIA;Málaga;3409;
02/08/2020;Confirmados PDIA;Sevilla;2751;
02/08/2020;Aumento;Andalucía;183;
02/08/2020;Aumento;Almería;31;
02/08/2020;Aumento;Cádiz;18;
02/08/2020;Aumento;Córdoba;23;
02/08/2020;Aumento;Granada;17;
02/08/2020;Aumento;Huelva;11;
02/08/2020;Aumento;Jaén;10;
02/08/2020;Aumento;Málaga;50;
02/08/2020;Aumento;Sevilla;23;
02/08/2020;Confirmados PDIA 14 días;Andalucía;1516;
02/08/2020;Confirmados PDIA 14 días;Almería;516;
02/08/2020;Confirmados PDIA 14 días;Cádiz;71;
02/08/2020;Confirmados PDIA 14 días;Córdoba;166;
02/08/2020;Confirmados PDIA 14 días;Granada;156;
02/08/2020;Confirmados PDIA 14 días;Huelva;40;
02/08/2020;Confirmados PDIA 14 días;Jaén;33;
02/08/2020;Confirmados PDIA 14 días;Málaga;318;
02/08/2020;Confirmados PDIA 14 días;Sevilla;216;
02/08/2020;Confirmados PDIA 7 días;Andalucía;867;
02/08/2020;Confirmados PDIA 7 días;Almería;247;
02/08/2020;Confirmados PDIA 7 días;Cádiz;52;
02/08/2020;Confirmados PDIA 7 días;Córdoba;116;
02/08/2020;Confirmados PDIA 7 días;Granada;76;
02/08/2020;Confirmados PDIA 7 días;Huelva;29;
02/08/2020;Confirmados PDIA 7 días;Jaén;22;
02/08/2020;Confirmados PDIA 7 días;Málaga;204;
02/08/2020;Confirmados PDIA 7 días;Sevilla;121;
02/08/2020;Total confirmados ;Andalucía;20345;
02/08/2020;Total confirmados ;Almería;1587;
02/08/2020;Total confirmados ;Cádiz;1736;
02/08/2020;Total confirmados ;Córdoba;2007;
02/08/2020;Total confirmados ;Granada;3776;
02/08/2020;Total confirmados ;Huelva;590;
02/08/2020;Total confirmados ;Jaén;2039;
02/08/2020;Total confirmados ;Málaga;5186;
02/08/2020;Total confirmados ;Sevilla;3424;
02/08/2020;Hospitalizados;Andalucía;6485;
02/08/2020;Hospitalizados;Almería;302;
02/08/2020;Hospitalizados;Cádiz;607;
02/08/2020;Hospitalizados;Córdoba;572;
02/08/2020;Hospitalizados;Granada;1242;
02/08/2020;Hospitalizados;Huelva;225;
02/08/2020;Hospitalizados;Jaén;785;
02/08/2020;Hospitalizados;Málaga;1536;
02/08/2020;Hospitalizados;Sevilla;1216;
02/08/2020;Total UCI;Andalucía;790;
02/08/2020;Total UCI;Almería;49;
02/08/2020;Total UCI;Cádiz;84;
02/08/2020;Total UCI;Córdoba;77;
02/08/2020;Total UCI;Granada;140;
02/08/2020;Total UCI;Huelva;31;
02/08/2020;Total UCI;Jaén;91;
02/08/2020;Total UCI;Málaga;165;
02/08/2020;Total UCI;Sevilla;153;
02/08/2020;Fallecidos;Andalucía;1449;
02/08/2020;Fallecidos;Almería;53;
02/08/2020;Fallecidos;Cádiz;172;
02/08/2020;Fallecidos;Córdoba;117;
02/08/2020;Fallecidos;Granada;288;
02/08/2020;Fallecidos;Huelva;49;
02/08/2020;Fallecidos;Jaén;191;
02/08/2020;Fallecidos;Málaga;289;
02/08/2020;Fallecidos;Sevilla;290;
02/08/2020;Curados;Andalucía;16294;
02/08/2020;Curados;Almería;993;
02/08/2020;Curados;Cádiz;1456;
02/08/2020;Curados;Córdoba;1646;
02/08/2020;Curados;Granada;2982;
02/08/2020;Curados;Huelva;492;
02/08/2020;Curados;Jaén;1801;
02/08/2020;Curados;Málaga;4037;
02/08/2020;Curados;Sevilla;2887;
01/08/2020;Confirmados PDIA;Andalucía;15286;
01/08/2020;Confirmados PDIA;Almería;1283;
01/08/2020;Confirmados PDIA;Cádiz;1395;
01/08/2020;Confirmados PDIA;Córdoba;1582;
01/08/2020;Confirmados PDIA;Granada;2954;
01/08/2020;Confirmados PDIA;Huelva;453;
01/08/2020;Confirmados PDIA;Jaén;1532;
01/08/2020;Confirmados PDIA;Málaga;3359;
01/08/2020;Confirmados PDIA;Sevilla;2728;
01/08/2020;Aumento;Andalucía;186;
01/08/2020;Aumento;Almería;84;
01/08/2020;Aumento;Cádiz;8;
01/08/2020;Aumento;Córdoba;22;
01/08/2020;Aumento;Granada;10;
01/08/2020;Aumento;Huelva;1;
01/08/2020;Aumento;Jaén;5;
01/08/2020;Aumento;Málaga;40;
01/08/2020;Aumento;Sevilla;16;
01/08/2020;Confirmados PDIA 14 días;Andalucía;1433;
01/08/2020;Confirmados PDIA 14 días;Almería;523;
01/08/2020;Confirmados PDIA 14 días;Cádiz;55;
01/08/2020;Confirmados PDIA 14 días;Córdoba;174;
01/08/2020;Confirmados PDIA 14 días;Granada;149;
01/08/2020;Confirmados PDIA 14 días;Huelva;29;
01/08/2020;Confirmados PDIA 14 días;Jaén;24;
01/08/2020;Confirmados PDIA 14 días;Málaga;285;
01/08/2020;Confirmados PDIA 14 días;Sevilla;194;
01/08/2020;Confirmados PDIA 7 días;Andalucía;784;
01/08/2020;Confirmados PDIA 7 días;Almería;253;
01/08/2020;Confirmados PDIA 7 días;Cádiz;38;
01/08/2020;Confirmados PDIA 7 días;Córdoba;98;
01/08/2020;Confirmados PDIA 7 días;Granada;66;
01/08/2020;Confirmados PDIA 7 días;Huelva;21;
01/08/2020;Confirmados PDIA 7 días;Jaén;13;
01/08/2020;Confirmados PDIA 7 días;Málaga;180;
01/08/2020;Confirmados PDIA 7 días;Sevilla;115;
01/08/2020;Total confirmados ;Andalucía;20162;
01/08/2020;Total confirmados ;Almería;1556;
01/08/2020;Total confirmados ;Cádiz;1718;
01/08/2020;Total confirmados ;Córdoba;1984;
01/08/2020;Total confirmados ;Granada;3759;
01/08/2020;Total confirmados ;Huelva;579;
01/08/2020;Total confirmados ;Jaén;2029;
01/08/2020;Total confirmados ;Málaga;5136;
01/08/2020;Total confirmados ;Sevilla;3401;
01/08/2020;Hospitalizados;Andalucía;6476;
01/08/2020;Hospitalizados;Almería;299;
01/08/2020;Hospitalizados;Cádiz;606;
01/08/2020;Hospitalizados;Córdoba;570;
01/08/2020;Hospitalizados;Granada;1241;
01/08/2020;Hospitalizados;Huelva;225;
01/08/2020;Hospitalizados;Jaén;785;
01/08/2020;Hospitalizados;Málaga;1534;
01/08/2020;Hospitalizados;Sevilla;1216;
01/08/2020;Total UCI;Andalucía;789;
01/08/2020;Total UCI;Almería;49;
01/08/2020;Total UCI;Cádiz;84;
01/08/2020;Total UCI;Córdoba;77;
01/08/2020;Total UCI;Granada;139;
01/08/2020;Total UCI;Huelva;31;
01/08/2020;Total UCI;Jaén;91;
01/08/2020;Total UCI;Málaga;165;
01/08/2020;Total UCI;Sevilla;153;
01/08/2020;Fallecidos;Andalucía;1449;
01/08/2020;Fallecidos;Almería;53;
01/08/2020;Fallecidos;Cádiz;172;
01/08/2020;Fallecidos;Córdoba;117;
01/08/2020;Fallecidos;Granada;288;
01/08/2020;Fallecidos;Huelva;49;
01/08/2020;Fallecidos;Jaén;191;
01/08/2020;Fallecidos;Málaga;289;
01/08/2020;Fallecidos;Sevilla;290;
01/08/2020;Curados;Andalucía;16293;
01/08/2020;Curados;Almería;993;
01/08/2020;Curados;Cádiz;1456;
01/08/2020;Curados;Córdoba;1645;
01/08/2020;Curados;Granada;2982;
01/08/2020;Curados;Huelva;492;
01/08/2020;Curados;Jaén;1801;
01/08/2020;Curados;Málaga;4037;
01/08/2020;Curados;Sevilla;2887;
31/07/2020;Confirmados PDIA;Andalucía;15100;
31/07/2020;Confirmados PDIA;Almería;1199;
31/07/2020;Confirmados PDIA;Cádiz;1387;
31/07/2020;Confirmados PDIA;Córdoba;1560;
31/07/2020;Confirmados PDIA;Granada;2944;
31/07/2020;Confirmados PDIA;Huelva;452;
31/07/2020;Confirmados PDIA;Jaén;1527;
31/07/2020;Confirmados PDIA;Málaga;3319;
31/07/2020;Confirmados PDIA;Sevilla;2712;
31/07/2020;Aumento;Andalucía;182;
31/07/2020;Aumento;Almería;35;
31/07/2020;Aumento;Cádiz;10;
31/07/2020;Aumento;Córdoba;44;
31/07/2020;Aumento;Granada;21;
31/07/2020;Aumento;Huelva;8;
31/07/2020;Aumento;Jaén;0;
31/07/2020;Aumento;Málaga;35;
31/07/2020;Aumento;Sevilla;29;
31/07/2020;Confirmados PDIA 14 días;Andalucía;1359;
31/07/2020;Confirmados PDIA 14 días;Almería;451;
31/07/2020;Confirmados PDIA 14 días;Cádiz;47;
31/07/2020;Confirmados PDIA 14 días;Córdoba;190;
31/07/2020;Confirmados PDIA 14 días;Granada;164;
31/07/2020;Confirmados PDIA 14 días;Huelva;29;
31/07/2020;Confirmados PDIA 14 días;Jaén;20;
31/07/2020;Confirmados PDIA 14 días;Málaga;270;
31/07/2020;Confirmados PDIA 14 días;Sevilla;188;
31/07/2020;Confirmados PDIA 7 días;Andalucía;731;
31/07/2020;Confirmados PDIA 7 días;Almería;207;
31/07/2020;Confirmados PDIA 7 días;Cádiz;34;
31/07/2020;Confirmados PDIA 7 días;Córdoba;80;
31/07/2020;Confirmados PDIA 7 días;Granada;69;
31/07/2020;Confirmados PDIA 7 días;Huelva;24;
31/07/2020;Confirmados PDIA 7 días;Jaén;11;
31/07/2020;Confirmados PDIA 7 días;Málaga;162;
31/07/2020;Confirmados PDIA 7 días;Sevilla;144;
31/07/2020;Total confirmados ;Andalucía;19975;
31/07/2020;Total confirmados ;Almería;1472;
31/07/2020;Total confirmados ;Cádiz;1709;
31/07/2020;Total confirmados ;Córdoba;1962;
31/07/2020;Total confirmados ;Granada;3749;
31/07/2020;Total confirmados ;Huelva;578;
31/07/2020;Total confirmados ;Jaén;2024;
31/07/2020;Total confirmados ;Málaga;5096;
31/07/2020;Total confirmados ;Sevilla;3385;
31/07/2020;Hospitalizados;Andalucía;6472;
31/07/2020;Hospitalizados;Almería;295;
31/07/2020;Hospitalizados;Cádiz;606;
31/07/2020;Hospitalizados;Córdoba;570;
31/07/2020;Hospitalizados;Granada;1241;
31/07/2020;Hospitalizados;Huelva;225;
31/07/2020;Hospitalizados;Jaén;785;
31/07/2020;Hospitalizados;Málaga;1534;
31/07/2020;Hospitalizados;Sevilla;1216;
31/07/2020;Total UCI;Andalucía;789;
31/07/2020;Total UCI;Almería;49;
31/07/2020;Total UCI;Cádiz;84;
31/07/2020;Total UCI;Córdoba;77;
31/07/2020;Total UCI;Granada;139;
31/07/2020;Total UCI;Huelva;31;
31/07/2020;Total UCI;Jaén;91;
31/07/2020;Total UCI;Málaga;165;
31/07/2020;Total UCI;Sevilla;153;
31/07/2020;Fallecidos;Andalucía;1448;
31/07/2020;Fallecidos;Almería;53;
31/07/2020;Fallecidos;Cádiz;172;
31/07/2020;Fallecidos;Córdoba;117;
31/07/2020;Fallecidos;Granada;288;
31/07/2020;Fallecidos;Huelva;49;
31/07/2020;Fallecidos;Jaén;190;
31/07/2020;Fallecidos;Málaga;289;
31/07/2020;Fallecidos;Sevilla;290;
31/07/2020;Curados;Andalucía;16288;
31/07/2020;Curados;Almería;990;
31/07/2020;Curados;Cádiz;1454;
31/07/2020;Curados;Córdoba;1645;
31/07/2020;Curados;Granada;2982;
31/07/2020;Curados;Huelva;492;
31/07/2020;Curados;Jaén;1801;
31/07/2020;Curados;Málaga;4037;
31/07/2020;Curados;Sevilla;2887;
30/07/2020;Confirmados PDIA;Andalucía;14918;
30/07/2020;Confirmados PDIA;Almería;1164;
30/07/2020;Confirmados PDIA;Cádiz;1377;
30/07/2020;Confirmados PDIA;Córdoba;1516;
30/07/2020;Confirmados PDIA;Granada;2923;
30/07/2020;Confirmados PDIA;Huelva;444;
30/07/2020;Confirmados PDIA;Jaén;1527;
30/07/2020;Confirmados PDIA;Málaga;3284;
30/07/2020;Confirmados PDIA;Sevilla;2683;
30/07/2020;Aumento;Andalucía;118;
30/07/2020;Aumento;Almería;37;
30/07/2020;Aumento;Cádiz;6;
30/07/2020;Aumento;Córdoba;11;
30/07/2020;Aumento;Granada;5;
30/07/2020;Aumento;Huelva;3;
30/07/2020;Aumento;Jaén;4;
30/07/2020;Aumento;Málaga;29;
30/07/2020;Aumento;Sevilla;23;
30/07/2020;Confirmados PDIA 14 días;Andalucía;1239;
30/07/2020;Confirmados PDIA 14 días;Almería;426;
30/07/2020;Confirmados PDIA 14 días;Cádiz;37;
30/07/2020;Confirmados PDIA 14 días;Córdoba;155;
30/07/2020;Confirmados PDIA 14 días;Granada;173;
30/07/2020;Confirmados PDIA 14 días;Huelva;21;
30/07/2020;Confirmados PDIA 14 días;Jaén;22;
30/07/2020;Confirmados PDIA 14 días;Málaga;243;
30/07/2020;Confirmados PDIA 14 días;Sevilla;162;
30/07/2020;Confirmados PDIA 7 días;Andalucía;646;
30/07/2020;Confirmados PDIA 7 días;Almería;215;
30/07/2020;Confirmados PDIA 7 días;Cádiz;26;
30/07/2020;Confirmados PDIA 7 días;Córdoba;43;
30/07/2020;Confirmados PDIA 7 días;Granada;61;
30/07/2020;Confirmados PDIA 7 días;Huelva;17;
30/07/2020;Confirmados PDIA 7 días;Jaén;17;
30/07/2020;Confirmados PDIA 7 días;Málaga;144;
30/07/2020;Confirmados PDIA 7 días;Sevilla;123;
30/07/2020;Total confirmados ;Andalucía;19794;
30/07/2020;Total confirmados ;Almería;1437;
30/07/2020;Total confirmados ;Cádiz;1699;
30/07/2020;Total confirmados ;Córdoba;1918;
30/07/2020;Total confirmados ;Granada;3728;
30/07/2020;Total confirmados ;Huelva;570;
30/07/2020;Total confirmados ;Jaén;2024;
30/07/2020;Total confirmados ;Málaga;5062;
30/07/2020;Total confirmados ;Sevilla;3356;
30/07/2020;Hospitalizados;Andalucía;6457;
30/07/2020;Hospitalizados;Almería;289;
30/07/2020;Hospitalizados;Cádiz;606;
30/07/2020;Hospitalizados;Córdoba;570;
30/07/2020;Hospitalizados;Granada;1236;
30/07/2020;Hospitalizados;Huelva;225;
30/07/2020;Hospitalizados;Jaén;785;
30/07/2020;Hospitalizados;Málaga;1531;
30/07/2020;Hospitalizados;Sevilla;1215;
30/07/2020;Total UCI;Andalucía;789;
30/07/2020;Total UCI;Almería;49;
30/07/2020;Total UCI;Cádiz;84;
30/07/2020;Total UCI;Córdoba;77;
30/07/2020;Total UCI;Granada;139;
30/07/2020;Total UCI;Huelva;31;
30/07/2020;Total UCI;Jaén;91;
30/07/2020;Total UCI;Málaga;165;
30/07/2020;Total UCI;Sevilla;153;
30/07/2020;Fallecidos;Andalucía;1448;
30/07/2020;Fallecidos;Almería;53;
30/07/2020;Fallecidos;Cádiz;172;
30/07/2020;Fallecidos;Córdoba;117;
30/07/2020;Fallecidos;Granada;288;
30/07/2020;Fallecidos;Huelva;49;
30/07/2020;Fallecidos;Jaén;190;
30/07/2020;Fallecidos;Málaga;289;
30/07/2020;Fallecidos;Sevilla;290;
30/07/2020;Curados;Andalucía;16278;
30/07/2020;Curados;Almería;979;
30/07/2020;Curados;Cádiz;1454;
30/07/2020;Curados;Córdoba;1645;
30/07/2020;Curados;Granada;2982;
30/07/2020;Curados;Huelva;492;
30/07/2020;Curados;Jaén;1801;
30/07/2020;Curados;Málaga;4038;
30/07/2020;Curados;Sevilla;2887;
29/07/2020;Confirmados PDIA;Andalucía;14800;
29/07/2020;Confirmados PDIA;Almería;1127;
29/07/2020;Confirmados PDIA;Cádiz;1371;
29/07/2020;Confirmados PDIA;Córdoba;1505;
29/07/2020;Confirmados PDIA;Granada;2918;
29/07/2020;Confirmados PDIA;Huelva;441;
29/07/2020;Confirmados PDIA;Jaén;1523;
29/07/2020;Confirmados PDIA;Málaga;3255;
29/07/2020;Confirmados PDIA;Sevilla;2660;
29/07/2020;Aumento;Andalucía;105;
29/07/2020;Aumento;Almería;35;
29/07/2020;Aumento;Cádiz;6;
29/07/2020;Aumento;Córdoba;6;
29/07/2020;Aumento;Granada;12;
29/07/2020;Aumento;Huelva;5;
29/07/2020;Aumento;Jaén;1;
29/07/2020;Aumento;Málaga;23;
29/07/2020;Aumento;Sevilla;17;
29/07/2020;Confirmados PDIA 14 días;Andalucía;1166;
29/07/2020;Confirmados PDIA 14 días;Almería;406;
29/07/2020;Confirmados PDIA 14 días;Cádiz;31;
29/07/2020;Confirmados PDIA 14 días;Córdoba;144;
29/07/2020;Confirmados PDIA 14 días;Granada;178;
29/07/2020;Confirmados PDIA 14 días;Huelva;19;
29/07/2020;Confirmados PDIA 14 días;Jaén;18;
